tier,district_bn,upazila_bn,unit_bn,key1,key2,key3,name_en,score,nsim,roll_voters,registered,union_ward_bn,voters,u35,first_time,muslim,hindu,indigenous,christian,buddhist,unknown,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65p,ward_no,ukey,n_centres,cid,cast,turnout,bnp_share,jamaat_share,ncp_share,iab_share,bnp_coal_share,jam_coal_share,classified,minority_pct,hindu_pct,u35_pct,first_time_pct,roll_ratio,district_en,belt,ok,jam_stood,bnp_stood,seat_winner
union,কুড়িগ্রাম,নাগেশ্বরী,কালীগঞ্জ,Kurigram,Nageshwari,Kaliganj,Kaliganj,0.949,0.933,18048,17951,কালীগঞ্জ,18048,6545,6818,16198,1845,0,0,0,5,2147,4398,4122,3120,2124,2136,,Kurigram||Nageshwari||Kaliganj,8,25,11679.0,65.06044231519135,34.02688586351571,51.3999486257385,0.0,5.933727202671462,34.02688586351571,51.3999486257385,18043,10.225572244083578,10.225572244083578,36.264406028368796,37.7770390070922,1.00540359868531,Kurigram,False,1,True,True,Jamaat
union,কুড়িগ্রাম,নাগেশ্বরী,বল্লভেরখাস,Kurigram,Nageshwari,Ballabherkhas,Ballabherkhas,0.937,0.917,23630,23580,বল্লভেরখাস,23630,8827,9186,22674,952,1,0,0,3,2935,5892,5623,4130,2707,2342,,Kurigram||Nageshwari||Ballabherkhas,9,25,15604.0,66.17472434266327,48.32735196103563,38.97077672391694,0.0,5.120481927710843,48.32735196103563,38.97077672391694,23627,4.033520971769586,4.029288525839083,37.35505713076598,38.874312314854,1.0021204410517388,Kurigram,False,1,True,True,Jamaat
union,কুড়িগ্রাম,নাগেশ্বরী,বামনডাংগা,Kurigram,Nageshwari,Bamandanga,Bamandanga,0.924,0.9,16056,15994,বামনডাংগা,16056,5736,6015,15642,414,0,0,0,0,1917,3819,3939,2813,1844,1723,,Kurigram||Nageshwari||Bamandanga,7,25,9383.0,58.665749656121044,17.020142811467547,39.4223595864862,0.0,25.30107641479271,17.020142811467547,39.4223595864862,16056,2.57847533632287,2.57847533632287,35.72496263079223,37.4626307922272,1.0038764536701263,Kurigram,False,1,True,True,Jamaat
union,কুড়িগ্রাম,নাগেশ্বরী,ভিতরবন্দ,Kurigram,Nageshwari,Bhitarband,Bhitarband,0.915,0.889,21534,21415,ভিতরবন্দ,21534,7451,7791,19525,2005,2,0,0,2,2574,4877,5210,3665,2771,2437,,Kurigram||Nageshwari||Bhitarband,9,25,14435.0,67.40602381508289,22.064426740561135,59.27952892275719,0.0,6.449601662625563,22.064426740561135,59.27952892275719,21532,9.321010588890953,9.311722088054989,34.60109594130213,36.17999442741711,1.0055568526733598,Kurigram,False,1,True,True,Jamaat
union,কুড়িগ্রাম,নাগেশ্বরী,বেরুবাড়ী,Kurigram,Nageshwari,Berubari,Berubari,0.905,0.875,18600,18540,বেরুবাড়ী,18600,6658,6967,17785,804,1,0,0,10,2183,4475,4406,3216,2147,2173,,Kurigram||Nageshwari||Berubari,8,25,11126.0,60.01078748651564,30.648930433219487,49.50566241236743,0.0,13.454970339744742,30.648930433219487,49.50566241236743,18590,4.330285099515868,4.324905863367402,35.795698924731184,37.456989247311824,1.0032362459546926,Kurigram,False,1,True,True,Jamaat
union,কুড়িগ্রাম,নাগেশ্বরী,নারায়ণপুর,Kurigram,Nageshwari,Narayanpur,Narayanpur,0.881,0.842,21697,21647,নারায়ণপুর,21697,9226,9467,21685,11,0,0,0,1,2851,6375,4912,3454,2179,1925,,Kurigram||Nageshwari||Narayanpur,9,25,14200.0,65.5980043424031,42.26056338028169,45.929577464788736,0.0,5.0,42.26056338028169,45.929577464788736,21696,0.050700589970501475,0.050700589970501475,42.522007650827305,43.63276028944094,1.0023097888852959,Kurigram,False,1,True,True,Jamaat
union,কুড়িগ্রাম,নাগেশ্বরী,নুনখাওয়া,Kurigram,Nageshwari,Nunkhawa,Nunkhawa,0.863,0.824,12469,12726,নুনখাওয়া,12469,4842,5089,12242,212,1,0,0,14,1455,3387,2914,2067,1288,1358,,Kurigram||Nageshwari||Nunkhawa,8,25,8449.0,66.3916391639164,29.636643389750265,55.88827080127826,0.0,6.261095987690851,29.636643389750265,55.88827080127826,12455,1.7101565636290645,1.702127659574468,38.832304114203225,40.81321677760847,0.9798051233694798,Kurigram,False,1,True,True,Jamaat
union,কুড়িগ্রাম,নাগেশ্বরী,নেওয়াশী,Kurigram,Nageshwari,Newashi,Newashi,0.849,0.8,22359,22247,নেওয়াশী,22359,7853,8210,20280,2076,0,0,0,3,2528,5325,5492,3720,2720,2573,,Kurigram||Nageshwari||Newashi,9,25,13748.0,61.79709623769497,32.55746290369508,47.53418679080593,0.0,6.851905731742799,32.55746290369508,47.53418679080593,22356,9.286097691894794,9.286097691894794,35.12232210742878,36.71899458830896,1.0050343866588753,Kurigram,False,1,True,True,Jamaat
union,কুড়িগ্রাম,নাগেশ্বরী,রায়গঞ্জ,Kurigram,Nageshwari,Rayganj,Rayganj,0.826,0.769,22195,22079,রায়গঞ্জ,22195,7634,8022,21242,947,0,0,0,6,2698,4936,5507,3894,2716,2443,,Kurigram||Nageshwari||Rayganj,9,25,12985.0,58.8115403777345,28.455910666153255,37.566422795533306,0.0,14.162495186753947,28.455910666153255,37.566422795533306,22189,4.2678804813195725,4.2678804813195725,34.39513403919802,36.14327551250282,1.0052538611350152,Kurigram,False,1,True,True,Jamaat
union,কুড়িগ্রাম,চর রাজিবপুর,কোদালকাটি,Kurigram,Rajibpur,Kodalkati,Kodalkati,0.998,1.0,14834,14699,কোদালকাটি,14834,5537,5803,14759,74,0,0,0,1,1767,3770,3496,2510,1738,1553,,Kurigram||Rajibpur||Kodalkati,8,28,9071.0,61.71168106673923,48.72671149818102,48.164480211663545,0.0,0.8268107154668725,48.72671149818102,48.164480211663545,14833,0.49888761545203264,0.49888761545203264,37.32641229607658,39.11959013078064,1.0091842982515817,Kurigram,False,1,True,True,Jamaat
union,কুড়িগ্রাম,চর রাজিবপুর,মোহনগঞ্জ,Kurigram,Rajibpur,Mohanganj,Mohanganj,0.904,0.875,20568,20354,মোহনগঞ্জ,20568,7472,7864,20475,93,0,0,0,0,2550,4922,4938,3652,2438,2068,,Kurigram||Rajibpur||Mohanganj,9,28,13734.0,67.47568045593003,29.69273336245813,68.26853065385176,0.0,0.6989951944080385,29.69273336245813,68.26853065385176,20568,0.45215869311551926,0.45215869311551926,36.32827693504473,38.2341501361338,1.0105139039009532,Kurigram,False,1,True,True,Jamaat
union,কুড়িগ্রাম,চর রাজিবপুর,চর রাজিবপুর,Kurigram,Rajibpur,Rajibpur,Rajibpur,0.879,0.842,34046,33649,চর রাজিবপুর,34046,12678,13230,33916,129,0,0,0,1,4279,8399,7781,6166,3978,3440,,Kurigram||Rajibpur||Rajibpur,10,28,21618.0,64.24559422271092,46.53992043667314,50.467203256545474,0.0,1.0685539827921178,46.53992043667314,50.467203256545474,34045,0.3789102658246439,0.3789102658246439,37.23785466721495,38.85919050696117,1.011798270379506,Kurigram,False,1,True,True,Jamaat
union,কুমিল্লা,তিতাস,সাতানী,Cumilla,Titas,Satani,Satani,0.995,1.0,15540,15222,সাতানী,15540,5260,5560,14777,754,0,1,0,8,1676,3584,4287,2576,1805,1611,,Cumilla||Titas||Satani,4,250,7614.0,50.019708316909735,36.813764118728656,29.82663514578408,0.0,5.831363278171789,36.813764118728656,29.82663514578408,15532,4.86093226886428,4.8544939479783675,33.84813384813385,35.77863577863578,1.02089081592432,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,তিতাস,ভিটিকান্দি,Cumilla,Titas,Bhitikandi,Bhitikandi,0.995,1.0,23586,23085,ভিটিকান্দি,23586,7860,8248,23057,512,1,2,0,14,2366,5494,6558,4141,2605,2422,,Cumilla||Titas||Bhitikandi,7,250,12001.0,51.986138184968596,26.922756436963585,34.55545371219065,0.0,2.474793767186068,26.922756436963585,34.55545371219065,23572,2.1847955201086036,2.172068555913796,33.324853726787076,34.96989739676079,1.0217024041585445,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,তিতাস,কলাকান্দি,Cumilla,Titas,Kalakandi,Kalakandi,0.951,0.941,12916,12679,কলাকান্দি,12916,4517,4774,12249,656,0,0,0,11,1307,3210,3585,2138,1384,1291,,Cumilla||Titas||Kalakandi,4,250,7099.0,55.99022004889976,23.91886181152275,18.861811522749683,0.0,1.23961121284688,23.91886181152275,18.861811522749683,12905,5.08330104610616,5.08330104610616,34.97212759368225,36.96190771136575,1.0186923258932092,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,তিতাস,বলরামপুর,Cumilla,Titas,Balarampur,Balarampur,0.911,0.889,22609,22088,বলরামপুর,22609,7557,8023,21601,982,0,2,0,24,2352,5205,6320,3978,2499,2255,,Cumilla||Titas||Balarampur,8,250,12396.0,56.12097066280333,25.540496934495,25.15327525008067,0.0,2.718618909325589,25.540496934495,25.15327525008067,22585,4.356874031436794,4.3480185964135485,33.42474235923747,35.48586845946305,1.023587468308584,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,তিতাস,জগতপুর,Cumilla,Titas,Jagatpur,Jagatpur,0.888,0.857,19427,19037,জগতপুর,19427,6171,6511,18358,1043,1,1,0,24,2035,4136,5189,3536,2158,2373,,Cumilla||Titas||Jagatpur,6,250,9613.0,50.496401743972264,34.78622698429211,31.16612920004161,0.0,3.8177468012066993,34.78622698429211,31.16612920004161,19403,5.3857650878730094,5.375457403494305,31.76506923354095,33.51521078910794,1.0204864211798077,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,তিতাস,জিয়ারকান্দি,Cumilla,Titas,Ziarkandi,Ziarkandi,0.876,0.842,17375,17015,জিয়ারকান্দি,17375,5506,5861,17157,205,0,0,0,13,1784,3722,5120,3163,1867,1719,,Cumilla||Titas||Ziarkandi,5,250,8989.0,52.829856009403464,45.8004227389031,42.6632550895539,0.0,0.8454778062075871,45.8004227389031,42.6632550895539,17362,1.180739546135238,1.180739546135238,31.689208633093525,33.732374100719426,1.0211578019394651,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,তিতাস,নারান্দিয়া,Cumilla,Titas,Narayandia,Narayandia,0.875,0.842,16175,15779,নারান্দিয়া,16175,5365,5692,15734,414,0,2,0,25,1646,3719,4647,2855,1778,1530,,Cumilla||Titas||Narayandia,5,250,8838.0,56.011154065530135,44.523647884136686,29.441050011314776,0.0,4.695632496039828,44.523647884136686,29.441050011314776,16150,2.5758513931888545,2.5634674922600618,33.168469860896444,35.190108191653785,1.0250966474428038,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,তিতাস,মজিদপুর,Cumilla,Titas,Majitpur,Majitpur,0.844,0.8,28986,28311,মজিদপুর,28986,8973,9428,27981,964,1,0,0,40,3055,5918,8311,5300,3252,3150,,Cumilla||Titas||Majitpur,7,250,14463.0,51.0861502596164,34.49491806679112,39.16891377999032,0.0,1.4312383322962041,34.49491806679112,39.16891377999032,28946,3.3337939611690732,3.3303392524010227,30.956323742496377,32.526047057200024,1.0238423227720674,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,তিতাস,কড়িকান্দি,Cumilla,Titas,Karaiyakandi,Karaiyakandi,0.769,0.7,20585,20102,কড়িকান্দি,20585,7202,7642,20385,193,0,0,0,7,2272,4930,5762,3497,2193,1931,,Cumilla||Titas||Karaiyakandi,7,250,11028.0,54.8602129141379,26.541530649256437,37.52266956837142,0.0,3.654334421472615,26.541530649256437,37.52266956837142,20578,0.9378948391486053,0.9378948391486053,34.98664075783337,37.124119504493564,1.0240274599542334,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,বুড়িচং,মোকাম,Cumilla,Burichang,Mokam,Mokam,0.994,1.0,44377,43350,মোকাম,44377,15365,16260,42386,1982,1,0,0,8,5014,10351,12434,7546,4950,4082,,Cumilla||Burichang||Mokam,13,253,23499.0,54.207612456747405,45.567896506234305,50.0404272522235,0.0,0.5872590322992468,45.567896506234305,50.0404272522235,44369,4.4693366990466314,4.467082873177218,34.623791603758704,36.64060211370755,1.0236908881199538,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,বুড়িচং,বাকশীমুল,Cumilla,Burichang,Bakshimul,Bakshimul,0.994,1.0,30834,30086,বাকশীমুল,30834,10992,11535,30189,643,0,0,0,2,3598,7394,8067,5161,3429,3184,,Cumilla||Burichang||Bakshimul,10,253,15427.0,51.27634115535465,53.43229402994749,44.564724184870684,0.0,0.362999935178583,53.43229402994749,44.564724184870684,30832,2.0854955889984432,2.0854955889984432,35.64895894142829,37.41000194590387,1.024862062088679,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,বুড়িচং,রাজাপুর,Cumilla,Burichang,Rajapur,Rajapur,0.994,1.0,29833,29076,রাজাপুর,29833,10885,11478,29010,822,0,0,0,1,3747,7138,7745,4950,3273,2980,,Cumilla||Burichang||Rajapur,10,253,15571.0,53.55275828862292,51.02434011945283,47.036156958448395,0.0,0.9633292659430993,51.02434011945283,47.036156958448395,29832,2.755430410297667,2.755430410297667,36.48644118928703,38.474172895786545,1.0260352180492502,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,বুড়িচং,পীরযাত্রাপুর,Cumilla,Burichang,Pir Jatrapur,Pir Jatrapur,0.993,1.0,21183,20575,পীরযাত্রাপুর,21183,7662,8029,20801,380,0,0,0,2,2549,5113,5764,3670,2121,1966,,Cumilla||Burichang||Pir Jatrapur,6,253,11746.0,57.088699878493316,49.38702537033884,49.378511833815764,0.0,0.5533798739996595,49.38702537033884,49.378511833815764,21181,1.7940607147915584,1.7940607147915584,36.17051409148846,37.90303545295756,1.02955042527339,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,বুড়িচং,ভারেল্লা (দক্ষিণ),Cumilla,Burichang,Bharella Dakshin,Bharella Dakshin,0.94,0.929,22179,21573,ভারেল্লা (দক্ষিণ),22179,7562,7952,21622,552,0,0,0,5,2507,5055,6316,3719,2511,2071,,Cumilla||Burichang||Bharella Dakshin,7,253,12029.0,55.759514207574284,56.13932995261452,41.96525064427633,0.0,0.39903566381245326,56.13932995261452,41.96525064427633,22174,2.4894020023450887,2.4894020023450887,34.0953153884305,35.853735515577796,1.0280906688916702,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,বুড়িচং,ষোলনল,Cumilla,Burichang,Sholanal,Sholanal,0.886,0.857,34881,33987,ষোলনল,34881,12128,12777,33405,1469,0,0,0,7,3944,8184,9317,6050,3926,3459,,Cumilla||Burichang||Sholanal,10,253,17845.0,52.50536970017948,56.30148500980667,41.72597366209022,0.0,0.33622863547212106,56.30148500980667,41.72597366209022,34874,4.212307162929403,4.212307162929403,34.769645365671856,36.630257160058484,1.0263041751257833,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,বুড়িচং,ভারেল্লা (উওর),Cumilla,Burichang,Bharella Uttar,Bharella Uttar,0.869,0.833,19535,19059,ভারেল্লা (উওর),19535,7282,7716,19315,218,0,0,0,2,2515,4767,5287,3227,2063,1676,,Cumilla||Burichang||Bharella Uttar,5,253,10245.0,53.75413190618605,49.780380673499266,48.5212298682284,0.0,0.4685212298682284,49.780380673499266,48.5212298682284,19533,1.1160600010239083,1.1160600010239083,37.27668287688764,39.49833631942667,1.0249750773912587,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,বুড়িচং,বুড়িচং,Cumilla,Burichang,Burichang,Burichang,0.861,0.824,35683,34694,বুড়িচং,35683,13128,13806,34794,882,0,0,0,7,4463,8665,9686,5813,3712,3342,,Cumilla||Burichang||Burichang,11,253,19203.0,55.349628177782904,52.95005988647607,45.75326771858564,0.0,0.33328125813674947,52.95005988647607,45.75326771858564,35676,2.4722502522704337,2.4722502522704337,36.790628590645404,38.69069304710927,1.0285063699775177,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,বুড়িচং,ময়নামতি,Cumilla,Burichang,Maynamati,Maynamati,0.806,0.75,37240,36290,ময়নামতি,37240,12506,13203,34653,2581,1,0,0,5,4169,8337,10003,6704,4394,3632,,Cumilla||Burichang||Maynamati,11,253,19373.0,53.38385230090934,51.58726062045114,46.466732049759976,0.0,0.4181076756310329,51.58726062045114,46.466732049759976,37235,6.934335974217806,6.93165032899154,33.58216970998926,35.453813104189045,1.0261780104712042,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,মনোহরগঞ্জ,খিলা,Cumilla,Manoharganj,Khila,Khila,0.995,1.0,20829,20393,খিলা,20829,8363,8780,20613,214,1,0,0,1,2498,5865,5382,3232,2127,1725,,Cumilla||Manoharganj||Khila,6,257,13141.0,64.43877801206297,49.242827790883496,42.279887375390004,0.0,7.115135834411384,49.242827790883496,42.279887375390004,20828,1.0322642596504705,1.0274630305358172,40.15075135628211,42.15276777569734,1.0213798852547442,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,মনোহরগঞ্জ,হাসনাবাদ,Cumilla,Manoharganj,Hasnabad,Hasnabad,0.994,1.0,17438,16986,হাসনাবাদ,17438,6660,7038,16482,955,0,0,0,1,1827,4833,4571,2821,2032,1354,,Cumilla||Manoharganj||Hasnabad,6,257,10043.0,59.125161898033674,60.24096385542169,35.387832321019616,0.0,1.9217365329084934,60.24096385542169,35.387832321019616,17437,5.476859551528359,5.476859551528359,38.19245326298888,40.360133042780134,1.0266101495349111,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,মনোহরগঞ্জ,বিপুলাসার,Cumilla,Manoharganj,Bipulasar,Bipulasar,0.992,1.0,22331,21654,বিপুলাসার,22331,8396,8920,21252,1078,0,0,0,1,2375,6021,5998,3597,2416,1924,,Cumilla||Manoharganj||Bipulasar,7,257,13332.0,61.56830146855084,55.52055205520552,39.93399339933993,0.0,3.8103810381038103,55.52055205520552,39.93399339933993,22330,4.827586206896552,4.827586206896552,37.59795799561148,39.94447181048766,1.031264431513808,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,মনোহরগঞ্জ,নাথেরপেটুয়া,Cumilla,Manoharganj,Nather Petua,Nather Petua,0.959,0.957,20730,20034,নাথেরপেটুয়া,20730,7948,8451,20446,283,1,0,0,0,2329,5619,5658,3269,2179,1676,,Cumilla||Manoharganj||Nather Petua,6,257,12347.0,61.630228611360685,52.56337571879809,42.965902648416616,0.0,3.4259334251235116,52.56337571879809,42.965902648416616,20730,1.3699951760733238,1.3651712493970092,38.340569223347806,40.76700434153401,1.0347409404013177,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,মনোহরগঞ্জ,বাইশগাঁও,Cumilla,Manoharganj,Baishgaon,Baishgaon,0.949,0.941,23180,22585,বাইশগাঁও,23180,9013,9510,22975,203,0,0,0,2,2684,6329,6028,3736,2428,1975,,Cumilla||Manoharganj||Baishgaon,6,257,13332.0,59.030329864954616,55.1005100510051,40.55655565556555,0.0,3.262826282628263,55.1005100510051,40.55655565556555,23178,0.8758305289498662,0.8758305289498662,38.88265746333046,41.0267471958585,1.0263449191941554,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,মনোহরগঞ্জ,মৈশাতুয়া,Cumilla,Manoharganj,Maishatua,Maishatua,0.875,0.842,22006,21446,মৈশাতুয়া,22006,8686,9067,20684,1321,0,0,0,1,2810,5876,5525,3569,2329,1897,,Cumilla||Manoharganj||Maishatua,7,257,13758.0,64.1518231838105,58.99840093036779,37.48364587876145,0.0,1.3519406890536416,58.99840093036779,37.48364587876145,22005,6.003181095205635,6.003181095205635,39.47105334908661,41.20239934563301,1.0261120954956635,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,মনোহরগঞ্জ,লক্ষণপুর,Cumilla,Manoharganj,Lakkhanpur,Lakkhanpur,0.861,0.824,17521,17043,লক্ষণপুর,17521,7069,7387,16845,676,0,0,0,0,2106,4963,4402,2719,1862,1468,,Cumilla||Manoharganj||Lakkhanpur,5,257,10357.0,60.7698175203896,50.362073959640824,44.742686106015256,0.0,4.267645070966496,50.362073959640824,44.742686106015256,17521,3.8582272701329834,3.8582272701329834,40.34587066948234,42.16083556874607,1.028046705392243,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,মনোহরগঞ্জ,সরশপুর,Cumilla,Manoharganj,Saraspur,Saraspur,0.842,0.8,21651,20959,সরশপুর,21651,8053,8500,21386,263,0,0,0,2,2317,5736,5697,3509,2362,2029,,Cumilla||Manoharganj||Saraspur,6,257,12233.0,58.36633427167327,49.61988065069893,43.15376440774953,0.0,6.376195536663125,49.61988065069893,43.15376440774953,21649,1.2148367130121485,1.2148367130121485,37.19458685511062,39.2591566209413,1.0330168424066033,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,মনোহরগঞ্জ,উওর হাওলা,Cumilla,Manoharganj,Uttar Haola,Uttar Haola,0.827,0.778,23306,22696,উওর হাওলা,23306,9529,10012,23127,176,1,0,0,2,2958,6571,5954,3546,2326,1951,,Cumilla||Manoharganj||Uttar Haola,6,257,13805.0,60.82569615791329,49.98913437160449,42.49909453096704,0.0,6.6570083303151035,49.98913437160449,42.49909453096704,23304,0.7595262615859938,0.7552351527634741,40.886467004204924,42.95889470522612,1.026876982728234,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,মনোহরগঞ্জ,ঝলম(দক্ষিণ),Cumilla,Manoharganj,Dakkhin Jhalam,Dakkhin Jhalam,0.586,0.455,21108,20695,ঝলম(দক্ষিণ),21108,8264,8684,20159,948,0,0,0,1,2656,5608,5327,3483,2292,1742,,Cumilla||Manoharganj||Dakkhin Jhalam,6,257,12747.0,61.59458806474994,57.21346199105672,39.81328940142779,0.0,0.9178630265944928,57.21346199105672,39.81328940142779,21107,4.491400957028474,4.491400957028474,39.15103278377866,41.14079969679742,1.0199565112345976,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,মুরাদনগর,জাহাপুর,Cumilla,Muradnagar,Jahapur,Jahapur,0.996,1.0,29120,28619,জাহাপুর,29120,10229,10775,28084,1025,0,1,0,10,3295,6934,8035,4931,3175,2750,,Cumilla||Muradnagar||Jahapur,8,251,15490.0,54.1248820713512,57.90187217559716,40.542285345384116,0.0,0.9231762427372499,57.90187217559716,40.542285345384116,29110,3.524562006183442,3.5211267605633805,35.12706043956044,37.00206043956044,1.0175058527551626,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,মুরাদনগর,দারোরা,Cumilla,Muradnagar,Darora,Darora,0.996,1.0,18267,17949,দারোরা,18267,6847,7196,16822,1439,0,0,0,6,2367,4480,4880,3018,1903,1619,,Cumilla||Muradnagar||Darora,5,251,10098.0,56.25940163797426,56.24876213111507,41.09724697959992,0.0,2.0102990691225986,56.24876213111507,41.09724697959992,18261,7.8801818082251796,7.8801818082251796,37.48289264794438,39.393441725515956,1.017716864449273,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,মুরাদনগর,আন্দিকোট,Cumilla,Muradnagar,Andikot,Andikot,0.995,1.0,29723,29178,আন্দিকোট,29723,11078,11613,27377,2344,0,0,0,2,3303,7775,7887,4760,3247,2751,,Cumilla||Muradnagar||Andikot,9,251,14869.0,50.95962711632052,61.638307888896364,37.11749277019302,0.0,0.4842289326787276,61.638307888896364,37.11749277019302,29721,7.886679452239157,7.886679452239157,37.27080039027016,39.07075328869899,1.0186784563712385,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,মুরাদনগর,কামাল্লা,Cumilla,Muradnagar,Kamalla,Kamalla,0.995,1.0,18149,17774,কামাল্লা,18149,6756,7124,17199,950,0,0,0,0,2212,4544,4903,2963,1856,1671,,Cumilla||Muradnagar||Kamalla,5,251,9536.0,53.65140092269607,52.93624161073826,44.630872483221474,0.0,1.6673657718120805,52.93624161073826,44.630872483221474,18149,5.234448178963028,5.234448178963028,37.22519147060444,39.25285139677117,1.0210982333745922,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,মুরাদনগর,যাত্রাপুর,Cumilla,Muradnagar,Jatrapur,Jatrapur,0.995,1.0,20038,19611,যাত্রাপুর,20038,7501,7898,18872,1165,0,0,0,1,2338,5163,5463,3233,2044,1797,,Cumilla||Muradnagar||Jatrapur,7,251,11070.0,56.447911886186326,56.449864498644985,42.23125564588979,0.0,0.7678410117434508,56.449864498644985,42.23125564588979,20037,5.81424364924889,5.81424364924889,37.43387563629105,39.41511128855175,1.0217734944673909,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,মুরাদনগর,আকুবপুর,Cumilla,Muradnagar,Akubpur,Akubpur,0.989,1.0,32794,31354,আকুবপুর,32794,11702,12261,31183,1610,1,0,0,0,3637,8065,8607,5529,3714,3242,,Cumilla||Muradnagar||Akubpur,10,251,16153.0,51.51814760477132,47.63201882003343,50.925524670339875,0.0,0.9348108710456262,47.63201882003343,50.925524670339875,32794,4.912483990973959,4.9094346526803685,35.68335671159358,37.38793681771055,1.0459271544300568,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,মুরাদনগর,ছালিয়াকান্দি,Cumilla,Muradnagar,Chhaliakandi,Chhaliakandi,0.966,0.96,17483,17211,ছালিয়াকান্দি,17483,6288,6545,14487,2994,0,0,0,2,2257,4031,4713,2965,1854,1663,,Cumilla||Muradnagar||Chhaliakandi,6,251,9466.0,54.999709488118064,66.30044369321783,31.132474117895626,0.0,1.9332347348404817,66.30044369321783,31.132474117895626,17481,17.127166638064185,17.127166638064185,35.96636732826174,37.43636675627753,1.015803846377317,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,মুরাদনগর,চাপিতলা,Cumilla,Muradnagar,Chapitala,Chapitala,0.95,0.941,14723,14352,চাপিতলা,14723,5615,5890,14186,536,0,0,0,1,1660,3955,3741,2428,1659,1280,,Cumilla||Muradnagar||Chapitala,4,251,7601.0,52.961259754738016,54.611235363767925,43.52058939613209,0.0,1.1051177476647809,54.611235363767925,43.52058939613209,14722,3.6408096725988317,3.6408096725988317,38.13760782449229,40.00543367520206,1.0258500557413601,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,মুরাদনগর,ধামঘর,Cumilla,Muradnagar,Dhamghar,Dhamghar,0.944,0.933,36815,35997,ধামঘর,36815,13412,14104,34883,1922,0,0,0,10,4440,8972,9827,6093,4018,3460,,Cumilla||Muradnagar||Dhamghar,13,251,20677.0,57.44089785259883,52.188421918073225,45.80935338782222,0.0,1.3831793780529091,52.188421918073225,45.80935338782222,36805,5.222116560249966,5.222116560249966,36.43080266195844,38.3104712752954,1.0227241158985472,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,মুরাদনগর,নবীপুর(পশ্চিম),Cumilla,Muradnagar,Nabipur (Pashchim),Nabipur (Pashchim),0.942,0.929,23380,22999,নবীপুর(পশ্চিম),23380,8705,9221,21562,1815,1,0,1,1,2908,5797,6249,3732,2457,2236,,Cumilla||Muradnagar||Nabipur (Pashchim),7,251,13256.0,57.63728857776425,56.834640917320456,41.15872057936029,0.0,1.4634882317441158,56.834640917320456,41.15872057936029,23379,7.771932075794516,7.7633773899653535,37.23267750213858,39.43969204448246,1.0165659376494631,Cumilla,False,1,True,True,BNP
union,কুমিল্লা,মুরাদনগর,নবীপুর(পূর্ব),Cumilla,Muradnagar,Nabipur (Purba),Nabipur (Purba),0.928,0.909,27521,27115,নবীপুর(পূর্ব),27521,10420,10937,25707,1807,0,0,4,3,3315,7105,7225,4448,2961,2466,,Cumilla||Muradnagar||Nabipur (Purba),9,251,15460.0,57.016411580306105,57.19275549805951,41.32600258732212,0.0,0.9120310478654593,57.19275549805951,41.32600258732212,27518,6.581146885674831,6.566610945562904,37.861996293739324,39.740561752843284,1.0149732620320855,Cumilla,False,1,True,True,BNP
